Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster_label
105468,75qMg1eAv39k3FOwMcaAsJ,Blue Motyl,Joy Fever,Joy Fever,32,102400,0.0,0.608,0.293,1,-13.405,1,0.0407,0.698,0.763,0.112,0.415,150.056,4,study,0
56981,5L95vS64rG1YMIFm1hLjyZ,Bleachers,Strange Desire,Rollercoaster,66,188866,0.0,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,4,indie-pop,0
27694,1YIT13nWaJ3riPwe2LwGZW,DJ Fresh;The Fray;Professor Green,Nextlevelism (Deluxe Version),Forever More (feat. The Fray & Professor Green),18,194333,1.0,0.611,0.879,3,-4.263,0,0.0446,0.0208,0.0,0.186,0.381,139.963,4,drum-and-bass,0
112498,08s1q5FYAlHnLdadK0Cspk,Teoman,Gönülçelen,Zamparanın Ölümü (İkinci Ve Son Bölüm),40,301000,0.0,0.774,0.745,8,-6.335,1,0.0382,0.0127,4.11e-05,0.327,0.567,100.464,4,turkish,0
75213,0Ug8tD5hbRfgneHlNmQBaE,Laura Sullivan,Softly on the Field,Softly on the Field,36,159661,0.0,0.45,0.0709,2,-29.773,1,0.0378,0.994,0.907,0.108,0.351,110.822,4,new-age,0
95093,16jkK68E62jahW2ETxOftX,Tony Vega,Salsa x siempre,Corazón Corazón - Salsa Version,0,271573,0.0,0.555,0.836,7,-4.609,0,0.0483,0.503,4.04e-05,0.0798,0.899,187.161,4,salsa,0
96124,4wbghS9VbEweFlKsYRFucB,Sambô,Samba a Dois,Samba a Dois,44,156032,0.0,0.774,0.482,7,-7.978,0,0.0406,0.648,0.0,0.0988,0.698,135.999,4,samba,0
39759,3FIlTYrHXlBmKfwZj8F57T,Kwam.E;Tom Hengst,CONCRETE COWBOYS 2,PIMP SHIT,38,203785,1.0,0.758,0.642,6,-10.569,0,0.323,0.215,3.98e-05,0.0777,0.671,160.037,4,german,0
95510,7lVYx6xEvCsifzewVxU8aY,Rey Ruiz,Mis 30 Mejores Canciones,Todo Por Estar Contigo,30,288040,0.0,0.569,0.714,7,-8.28,0,0.0373,0.689,1.04e-06,0.101,0.827,170.309,4,salsa,0
18312,0WvJ9lW7G7i6MyJ0wcDBrK,Mo Mandel,Negative Reinforcement,Add and Ocd,23,169841,1.0,0.669,0.733,4,-11.964,0,0.945,0.796,0.0,0.677,0.424,80.157,4,comedy,0
47101,799XxzSlWNYkuWJxUbuGnF,Metallica,"Stranger Things: Soundtrack from the Netflix Series, Season 4",Master of Puppets,69,514479,0.0,0.538,0.868,4,-7.357,0,0.0377,0.000599,0.482,0.199,0.556,105.164,4,hard-rock,0
69290,7x0tjTUirA1ZdGTPNoPWZ9,Havoc Brothers,Intha Vechiko,Cinta Ku Buta 3.0,35,263471,0.0,0.782,0.735,1,-4.874,0,0.18,0.528,0.0,0.0713,0.799,90.975,4,malay,0
84488,7JyqviTawzZyzVohodZi7f,Mavi Işıklar,Mavi Işıklar - Türk Pop Tarihi,Benim Dünyam Sensin,32,166373,0.0,0.395,0.627,5,-7.991,1,0.0292,0.122,0.0089,0.357,0.764,103.944,4,psych-rock,0
64977,01N4rGD2WJZewp4RAu8034,Kızılırmak,Figan,Kime Kin Ettin,37,257600,0.0,0.619,0.318,3,-11.953,1,0.0384,0.839,8.75e-06,0.2,0.627,140.725,1,jazz,0
13825,0SuUMBILOYqGTmQQ5KQy36,Mike Dunn,Defected Presents Most Rated Ibiza 2019,If I Can't Get Down,7,310581,0.0,0.782,0.669,10,-6.133,0,0.17,0.00184,0.273,0.0461,0.606,125.131,4,chicago-house,0
19076,4quvClCm13beWUAS7A8oOb,Cody Johnson,Hideaway - New Boots,Human,0,221520,0.0,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,4,country,0
67696,4HfNjXo5cFstSBOddIjOwT,Kevin Roldan;Wisin,Queda poco para la PAES 2.0,Deseo,0,219853,0.0,0.708,0.788,1,-3.745,1,0.122,0.119,1.51e-05,0.0543,0.697,178.039,4,latin,0
54507,1iOIFTB8PSOJjP3rCpyj5m,MIKTEK,Hereafter,Omnipresence,9,314941,0.0,0.294,0.358,8,-18.555,1,0.0338,0.731,0.854,0.131,0.2,98.89,4,idm,0
72424,1tBghD5Z8rBeN7eHDXLamy,Ice Nine Kills;Jacoby Shaddix,Welcome To Horrorwood: The Silver Scream 2,Hip To Be Scared [Feat. Jacoby Shaddix],64,203560,1.0,0.276,0.862,1,-5.352,0,0.255,0.00147,0.0,0.174,0.526,182.115,3,metalcore,0
104417,476qF2YsjlF2pBNgbn0Q4E,Antonio Orozco,Diez,Estoy Hecho De Pedacitos De Ti,61,218520,0.0,0.534,0.49,2,-6.788,1,0.0309,0.232,0.0,0.119,0.332,144.11,4,spanish,0
7209,4KM77RUl2IKdXGhtOBbKIS,Tennessee Ernie Ford,Sixteen Tons,Sixteen Tons,59,155901,0.0,0.667,0.25,11,-18.533,1,0.217,0.757,0.0,0.25,0.412,144.145,4,bluegrass,0
26678,0r18bT9WjOsecZfmUhjSmG,Alan Menken;Howard Ashman;Ellen Green,Little Shop Of Horrors,Somewhere That's Green - 1982 Original Cast,21,235533,0.0,0.434,0.106,7,-20.119,1,0.0463,0.921,9.97e-05,0.327,0.261,110.736,4,disney,0
106924,0wyB9RZF8cuLPpoW3nkSqy,Anna Ternheim,LUGNA LÅTAR,Light Of Day,0,217106,0.0,0.549,0.619,1,-10.576,0,0.035,0.389,0.283,0.105,0.41,110.804,4,swedish,0
1895,3BT0bKpJTZWYNuH5epKyOT,Samuca e a Selva,Ditados Populares Dançantes,Sincronia,16,212683,0.0,0.791,0.546,11,-8.81,0,0.0436,0.034,0.0211,0.0464,0.843,100.064,4,afrobeat,0
47267,4YwR2G26Pp5jNUX3gN3EIP,Def Leppard,The Story So Far: The Best Of Def Leppard,When Love And Hate Collide,61,256866,0.0,0.477,0.564,4,-8.582,1,0.028,0.0111,0.0,0.254,0.292,67.965,4,hard-rock,0
54508,3qz1BsX8YUNGTfDijU89At,Anenon,Tongue,Pure,9,236000,0.0,0.254,0.535,7,-14.755,0,0.0786,0.257,0.888,0.403,0.287,99.955,4,idm,0
63983,50CggSymeHKf2oNETGw9Qh,Onze:20,A Nossa Barraca,Não Devo Nada,33,249341,0.0,0.638,0.729,1,-8.284,0,0.0306,0.00492,0.0,0.0975,0.966,150.049,4,j-rock,0
56640,7vc3BiTV8Yfilf9Q0HXxxO,salem ilese,(MORE) Unsponsored Content,PS5 - PS4 Version,26,132272,0.0,0.753,0.518,2,-6.315,0,0.114,0.276,0.0,0.0897,0.477,87.929,4,indie-pop,0
17526,4RtKWao64GNQBLs7WgbxXb,Gost,Possessor,Sigil,17,234770,0.0,0.301,0.97,6,-0.939,0,0.122,0.00109,0.946,0.0879,0.217,129.768,4,club,0
105453,57bY38pZVvHLS6LCBpzMKQ,Oscar Hollis,All About Mine,All About Mine,21,148000,0.0,0.742,0.18,1,-17.959,0,0.0689,0.882,0.94,0.101,0.0664,130.002,4,study,0
67241,4fY0exlqElNjOIDCl3TYUl,Morat,Halloween 2022 Pop Vol. 1,Otras Se Pierden,1,234656,0.0,0.624,0.903,9,-4.523,1,0.0521,0.11,0.0,0.107,0.68,201.819,4,latin,0
40598,4pb5brx1YoihzV0iY1tgBq,Gerson Rufino,Sobrevivi,Basta uma Palavra,40,250080,0.0,0.29,0.555,2,-6.283,1,0.0342,0.23,0.0,0.118,0.504,67.85,5,gospel,0
52972,5lQb6k7L4TiiQTxaQlHObd,George Jones;Tammy Wynette,Golden Ring,I've Seen Better Days,10,220786,0.0,0.515,0.18,2,-14.765,1,0.0284,0.5,5.63e-05,0.109,0.199,136.741,4,honky-tonk,0
21394,5rETbVSxYPrYF6uzSCkXrg,Lutan Fyah,Arising,Stay Firm,0,240065,0.0,0.667,0.62,1,-5.647,1,0.282,0.308,0.0,0.0488,0.75,85.358,4,dancehall,0
78414,5RWn13Y0z3Y9aC7T1QHwv6,Anstandslos & Durchgeknallt;JONA;Jerome,Wenn die Welt untergeht (Jerome Remix),Wenn die Welt untergeht - Jerome Remix,30,150923,0.0,0.741,0.854,2,-4.713,1,0.147,0.00187,2.18e-05,0.343,0.343,129.989,3,party,0
19728,5l3azn9twG7ayHoH0qAFGF,Tyler Braden,Burn Burn Burn - Hot Country Hits,Try Losing One,0,219640,0.0,0.455,0.4,2,-7.749,1,0.0293,0.546,0.0,0.0971,0.103,139.828,4,country,0
110397,2bRzvuNVNrWiSvzIzLMMVY,Talamasca,Psychedelic Trance,Psychedelic Trance - Original Mix,40,461792,0.0,0.57,0.873,5,-7.614,0,0.0348,0.000809,0.715,0.0913,0.376,145.017,4,trance,0
107907,2X9fsxb6O6bYEopJYmUbNC,Spandau Ballet,Gold - The Best of Spandau Ballet,Gold,61,231480,0.0,0.711,0.74,10,-7.776,0,0.0361,0.258,0.0111,0.104,0.639,143.053,4,synth-pop,0
93962,1tFPUU4DjSITWZS7dfRgIa,Oleg Pogudin,"...Я клянусь, что это любовь была... Песни Булата Окуджавы",Песенка о дальней дороге,1,156573,0.0,0.481,0.255,2,-13.456,1,0.04,0.888,0.000829,0.111,0.231,135.631,4,romance,0
26209,49qvegzonjCFLkYNQpyqxQ,Jon Sarta,"Piano Lullabies for Bedtime, Vol. 2",Shenandoah,27,138197,0.0,0.527,0.00841,5,-30.475,1,0.0705,0.993,0.908,0.0815,0.335,77.455,4,disney,0
35929,5XS9d7sdxx9R4AkxVYRAXz,Vitor Fernandes,Piseiro Atualizado,Eu tô solteiro,37,145953,0.0,0.717,0.847,11,-3.864,1,0.0388,0.767,0.000282,0.214,0.764,152.005,4,forro,0
86064,1gVAK9YQVXXWo11ZG3qZWX,Against The Current,Rock - Best of 2022,weapon,2,197209,0.0,0.402,0.924,7,-4.089,0,0.156,0.00021,0.0,0.237,0.443,180.075,4,punk,0
5452,0S5OaeNAC1RlO0ZkeuPmhq,Yuki Hayashi;Asami Tachibana,TVアニメ「ハイキュー!!」 オリジナルサウンドトラック 2,チームの地力,46,178000,0.0,0.482,0.652,9,-10.592,0,0.0331,0.0047,0.821,0.117,0.293,135.015,4,anime,0
62086,1Jw2m5Qdqk0EG94UjSrmmG,Norah Jones,Weihnachtslieder 2022,Christmas Calling (Jolly Jones),0,200461,0.0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,j-pop,0
84564,2KOt2JrCB720UxIbyzweQo,The Beach Boys,Spirit Of America,Barbara Ann,63,133893,0.0,0.581,0.669,6,-3.659,1,0.0385,0.19,0.0,0.243,0.926,78.073,4,psych-rock,0
36676,3U2aOihx5r67vwYHO5igXE,RK,Rêves de gosse,Indécis,34,199369,1.0,0.818,0.742,8,-5.289,0,0.269,0.651,0.0,0.149,0.53,139.966,4,french,0
41921,04mzuKp6eC09EvEArOEeFE,Demented Scumcats,Splatter Baby,I Don't Need No Doctor,20,167400,0.0,0.393,0.879,0,-9.501,1,0.0787,0.000271,7.24e-06,0.161,0.434,120.098,4,goth,0
51517,74Qks1cW4TkoZYUPUHTq46,Sidhu Moose Wala;Sunny Malton,B-Town (feat. Sunny Malton),B-Town (feat. Sunny Malton),60,182117,0.0,0.752,0.861,9,-3.582,0,0.163,0.327,0.0,0.126,0.666,113.396,5,hip-hop,0
97463,3Sn7quA1I90yLHgmsjsIrs,Sérgio Reis,Boiadeiro,Rei do Gado,47,187293,0.0,0.549,0.239,2,-9.947,1,0.305,0.863,0.0,0.109,0.616,201.486,5,sertanejo,0
85378,1qAf32OMadEU2tBBKigIbB,Massacre,El Mamut,La Octava Maravilla,41,290613,0.0,0.289,0.837,8,-3.284,1,0.0428,0.00671,2.59e-05,0.388,0.24,175.965,4,punk-rock,0
43962,5pg2odADhTPe42uf0BghWA,Chris Lake;Cloonee;Alexis Roberts,Turn Off The Lights (Cloonee Remix),Turn Off The Lights - Cloonee Remix,51,198754,0.0,0.902,0.41,11,-6.981,0,0.14,0.0555,0.0417,0.123,0.204,127.989,4,groove,0
73393,2A5dn1V8Sbghh2jHqYju9Q,Boris Brejcha;Ginger,Space Diver,Happinezz,41,472320,0.0,0.787,0.496,7,-12.325,1,0.0611,0.00502,0.865,0.0975,0.169,125.018,4,minimal-techno,0
33403,4EfcBQEzf6D3h2VrLD4tsX,ilyTOMMY,Us vs the World,Us vs the World,61,122150,0.0,0.826,0.26,2,-15.202,1,0.168,0.538,0.0,0.0898,0.245,110.079,4,emo,0
86956,17fO5m9Hl5J9QrsScFrcEF,Patricio Rey y sus Redonditos de Ricota,Luzbelito,Fanfarria del Cabrío,38,308826,0.0,0.687,0.457,0,-10.048,1,0.0283,0.0712,0.0269,0.086,0.237,123.998,4,punk,0
73955,67UOlZLz6tDEDuScefmWDd,Jürgen Paape,Kompilation,So Weit Wie Noch Nie,46,348537,0.0,0.506,0.563,1,-9.274,1,0.0535,0.0645,0.593,0.149,0.0753,119.993,4,minimal-techno,0
51233,3ZPrcLz9peBVWyYZHwx0DI,Daddy Yankee,Feliz Cumpleaños con Perreo,Dura,3,200480,0.0,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.838,95.002,4,hip-hop,0
6316,0snhTvHSZ5ACrvdcVWeCDS,Make Them Suffer,How To Survive A Funeral,Erase Me,51,224610,0.0,0.488,0.903,6,-5.244,1,0.0698,0.000103,0.000219,0.218,0.189,94.037,4,black-metal,0
113097,5zYi7qCamxnub1bk2GFVeM,Hillsong Worship,OPEN HEAVEN / River Wild,O Praise The Name (Anástasis),54,329221,0.0,0.389,0.488,0,-7.466,1,0.0301,0.0047,0.0,0.64,0.303,144.339,4,world-music,0
47647,4rbXqH5cfnUCOH1hZx21zP,Matanza,Odiosa Natureza Humana,Saco Cheio e Mau-Humor,38,209866,0.0,0.386,0.995,1,-4.197,0,0.109,0.0003,0.00059,0.119,0.273,175.17,4,hard-rock,0
90514,4TnE3U1ZKmbhhbK13t1HPO,Los Crazy Boys,Los Exitos de Oro de Los Crazy Boy's,Leroy,32,146390,0.0,0.464,0.443,0,-14.555,1,0.147,0.887,7.95e-06,0.091,0.689,202.31,4,rock-n-roll,0
1382,6GgeQ4ZB0Y8hS0ngdWzahy,Plastilina Mosh,Juan Manuel,Aropador,21,240026,0.0,0.783,0.506,2,-14.552,1,0.0651,0.952,0.918,0.0676,0.397,117.147,4,afrobeat,0
86765,6ySpNdk3NNvbvVCBAQShre,Fiersa Besari,Konspirasi Alam Semesta,Tanpa Karena,39,219749,0.0,0.532,0.578,7,-8.243,1,0.0303,0.497,0.0,0.168,0.44,79.987,4,punk,0
42608,2wsx0cGK7e8a7KQdhSBG1T,disrupt,Unrest,Mindlock,13,180760,0.0,0.258,0.976,11,-4.637,0,0.0872,1.28e-06,0.013,0.0821,0.213,115.309,5,grindcore,0
27792,6LthTIsTKEjhZ6nq1UFKhU,Bladerunner,War Dub,War Dub,16,313932,0.0,0.314,0.905,1,-0.877,0,0.0536,0.000176,0.675,0.199,0.24,174.971,4,drum-and-bass,0
38396,5Kn2ZIyMM8lSOg6J6iap3z,The Spits,The Spits,Spit Me Out,29,72000,0.0,0.315,0.879,7,-2.713,1,0.0425,0.0453,1.84e-06,0.274,0.424,97.984,4,garage,0
99869,42ZSEXG0TtHAHbWOho7GDS,Sam MacPherson,How Do You Dress for the Rain?,How Do You Dress for the Rain?,58,160533,0.0,0.605,0.311,10,-12.105,1,0.0813,0.787,4.86e-05,0.113,0.165,149.794,4,singer-songwriter,0
9948,2w2BRluteu0PsDr5BisZ1M,Padre Fábio De Melo,O Amor Me Elegeu,Deus Cuida de Mim,43,317310,0.0,0.23,0.369,2,-12.808,1,0.0345,0.485,8.32e-05,0.0828,0.206,81.356,4,brazil,0
104067,082lUcNwQkwBxSSXoWtGm5,Nach;Ismael Serrano,Rap x siempre,Ellas,0,269066,0.0,0.583,0.849,7,-5.394,0,0.248,0.709,0.0,0.168,0.835,92.142,4,spanish,0
9268,6suU440DRXoxpLNKWf46XJ,Realidade Cruel,Dos Barracos de Maderite aos Palácios de Platina,O Resgate,48,415660,0.0,0.553,0.732,7,-5.206,0,0.262,0.622,0.0,0.163,0.436,152.59,4,brazil,0
113926,62q03kZpF2r4d8rfLcExsu,Chris Tomlin;Tyler Hubbard,Chris Tomlin & Friends: Summer EP,Good To Be Loved By You (with Tyler Hubbard),47,201533,0.0,0.552,0.449,7,-6.986,1,0.0375,0.362,0.0,0.0945,0.314,149.919,4,world-music,0
11895,7LDhkcHOeFJkrJQkhiOuqY,Toddler Fun Learning,The Happy Animal Choir and Other Favourite Nursery Rhymes for Children,Hop Little Bunnies,54,120859,0.0,0.773,0.41,0,-8.295,1,0.0398,0.862,0.0,0.116,0.455,112.098,5,british,0
34066,3TaoFBplKZB4AclYV2cDwT,When Chai Met Toast,Joy of Little Things,Firefly,50,218000,0.0,0.533,0.828,11,-5.533,1,0.0353,0.161,0.00242,0.0588,0.391,79.947,4,folk,0
31956,1oz3gEoNWHAS3pjwThdSJb,Lauv;Conan Gray,Fake,Fake,62,146375,1.0,0.703,0.656,6,-5.363,0,0.078,0.139,0.0,0.0947,0.455,82.964,4,electro,0
15496,78ipAAYJBIkIPpnVtPHqWi,Foster;Zaini;Kailee Morgue,i tried everything (feat. Kailee Morgue & Zaini),i tried everything (feat. Kailee Morgue & Zaini),55,158260,1.0,0.731,0.593,10,-7.953,0,0.279,0.557,0.0,0.168,0.713,137.793,4,chill,0
100996,2cTDeeS5opwE4H98jc6fTn,Los Fabulosos Cadillacs,Chau,El Matador - Versión Remasterizada (Live),33,319613,0.0,0.594,0.982,4,-4.493,0,0.228,0.409,0.000211,0.702,0.225,100.171,4,ska,0
91368,75hT0hvlESnDJstem0JgyR,Bryan Adams,All I Want For Christmas Is You,Merry Christmas,0,151387,0.0,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,rock,0
78583,6gMxJxDZ6HIksfpuZp3Seh,Mickie Krause,Ein Wort sagt mehr als 1000 Bilder,Die Sonne scheint den ganzen Tach,28,183053,0.0,0.774,0.976,7,-2.03,1,0.0724,0.0402,0.0,0.275,0.894,130.04,4,party,0
23668,5qt46TkQZ9raRaRzNCWOMn,Daniel Glaven;Eredaze,One Day,One Day,42,164017,0.0,0.613,0.521,0,-10.806,1,0.0595,0.0992,0.0,0.656,0.283,124.086,4,deep-house,0
26469,4Hf6FFtu9evlBifZTusWwU,Jartisto,Magical Themes for Disney Princesses (For Solo Piano),"I Wonder (from ""Sleeping Beauty"")",22,109548,0.0,0.428,0.0681,0,-23.684,1,0.0475,0.989,0.928,0.166,0.41,81.601,5,disney,0
11658,5Anh8jULgeUgciLHCR25Mk,Corinne Bailey Rae,Corinne Bailey Rae,Like A Star,62,243213,0.0,0.606,0.226,2,-10.617,0,0.0347,0.715,0.0001,0.35,0.142,122.711,4,british,0
61529,23r5Z4GnrIlCxRKddUpYxZ,Dempagumi.Inc,DEMPARK!!!,プリンセスでんぱパワー!シャインオン!,21,246487,0.0,0.325,0.883,10,-3.593,1,0.0785,0.209,1.32e-06,0.271,0.701,160.033,4,j-idol,0
47167,7ACxUo21jtTHzy7ZEV56vU,Ozzy Osbourne,Blizzard Of Ozz (40th Anniversary Expanded Edition),Crazy Train,78,293183,0.0,0.454,0.913,9,-4.008,1,0.107,0.408,0.000271,0.248,0.521,137.688,4,hard-rock,0
26310,1Ph1CUK7CaytPA817Fg1hA,Paolo De Santis,Frozen - Le Avventure di Olaf (Colonna Sonora Originale),La Ballata di Flemmingrad (Versione Tradizionale),24,185600,0.0,0.435,0.198,2,-11.317,1,0.0363,0.867,0.0,0.117,0.533,108.449,4,disney,0
1740,3ZucFCxCGG9Jv1xuPJQF6t,BaianaSystem;ÀTTØØXXÁ,Outras Cidades,Calamatraca (ÀTTØØXXÁ Remix),19,182773,0.0,0.748,0.626,4,-6.909,0,0.212,0.0135,4.66e-05,0.0385,0.44,149.933,4,afrobeat,0
82815,7tyxIzfJI6uoc7t9kwwGmf,F.Y.P,Toys That Kill,Wherever the Creeps Go,20,114360,0.0,0.346,0.862,5,-6.208,1,0.0993,0.00762,0.0,0.676,0.741,178.092,4,power-pop,0
105070,71WxHp7zJA2MEmc2sqDTpI,Dusty Decks,Neon Tapestries,Ditty,49,165928,0.0,0.689,0.446,2,-10.054,0,0.0537,0.244,0.89,0.125,0.562,153.992,4,study,0
75110,12kqfVmygQLCrwx6ldfYMH,David Arkenstone,Celtic Sanctuary,"The Secret Wedding - Love Theme From ""Braveheart""",42,254840,0.0,0.101,0.179,2,-13.827,0,0.0403,0.962,0.895,0.0922,0.0777,65.494,4,new-age,0
31323,2UL4xQhH2lKBXHGksaCjhr,Charli XCX;Rina Sawayama,Hits Hits Hits,Beg for You,0,168053,0.0,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4,electro,0
74720,4NAm2eJd4rk2hbeL6DOJEo,Os Paralamas Do Sucesso,Vamo Batê Lata - Paralamas Ao Vivo (Live),Saber Amar,41,205640,0.0,0.723,0.428,0,-13.969,1,0.032,0.277,0.192,0.153,0.672,117.092,4,mpb,0
73440,2pofAwAUipRcvvlMDS8Ftq,Marco Carola,The Tribe,Plaster,22,466451,0.0,0.813,0.791,1,-8.798,1,0.0458,4.03e-05,0.897,0.0954,0.132,124.019,4,minimal-techno,0
104575,6OgDq5DjreReA1CfTzXgOX,Dante;Rase,14:08,14:08,29,257024,1.0,0.691,0.729,4,-8.086,0,0.365,0.625,0.0,0.362,0.26,83.7,4,spanish,0
91274,0wepMSfRNcIxazhOsL6w0x,Bastille,Autumn Vibe,Thelma + Louise,1,137476,0.0,0.766,0.83,9,-3.335,1,0.1,0.0146,0.0,0.035,0.756,121.948,4,rock,0
47755,3J9NEWkd9Cx1MwSSvDySkL,Europe,The Final Countdown (Expanded Edition),Rock the Night,62,247306,0.0,0.57,0.931,4,-5.78,0,0.0503,0.0429,0.0,0.375,0.4,105.37,4,hard-rock,0
49374,3uGYjUZ5TMaYZV81mUqhgP,Wildstylez,Hard Bass 2011,Back 2 Basics - Edit,23,257152,0.0,0.579,0.976,11,-4.063,0,0.0908,0.00872,0.0526,0.959,0.0558,149.951,4,hardstyle,0
29890,2p1taQKLDOA4tIsLTlLSoj,Trivecta;Gem & Tauri;Tyler Graves,Hear My Call (feat. Tyler Graves),Hear My Call (feat. Tyler Graves),42,188571,0.0,0.565,0.929,7,-5.287,0,0.0379,0.109,0.286,0.603,0.249,125.999,4,dubstep,0
16077,6zqpcC4WbL7uEweJX2PClm,Johann Sebastian Bach;Charles Gounod;Kian Soltani;Aaron Pilsan,Weihnachten Klassik 2022,Ave Maria,0,182933,0.0,0.177,0.0601,0,-21.942,1,0.0405,0.987,0.894,0.0687,0.0543,81.807,3,classical,0
6292,1VoBJPFo4NTEQHYNjv36Go,Darkthrone,F.O.A.D,Canadian Metal,19,286853,1.0,0.234,0.984,11,-1.456,0,0.0809,4.59e-05,0.233,0.381,0.135,136.523,4,black-metal,0
93039,4IHOj2rlSMPCRfdUtbu9Ky,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),Tschorny woron,12,205706,0.0,0.226,0.382,2,-11.413,0,0.0334,0.987,0.165,0.329,0.447,81.16,4,romance,0
87944,4IGygcHzBCUH4yOBR9YZ0h,El Bebeto,Eternamente Mexicano,Lo Legal (Version Mariachi),41,200866,0.0,0.329,0.378,0,-7.246,1,0.0318,0.441,0.0,0.189,0.4,62.911,4,r-n-b,0
94960,6Jfd9OQNmtspaEGLI5R5kr,benny mayne,afraid of luv / robbery,robbery,47,192067,1.0,0.546,0.547,1,-6.722,0,0.138,0.467,0.00148,0.147,0.253,75.385,4,sad,0
100554,6pOnmEtnsSKW9o0pl4wOjG,Souljah,This Is Souljah,Satu Frekuensi,35,238506,0.0,0.756,0.874,2,-5.977,0,0.0467,0.126,0.000995,0.0396,0.591,133.923,4,ska,0
12867,3tDdDbmFFa4ANVOzZ31r6i,Ekin Cheng,Friends For Life,誰可情深如我,19,220160,0.0,0.483,0.403,11,-7.274,1,0.0252,0.766,0.0,0.547,0.364,82.089,4,cantopop,0
41538,1R48wzOMpHavL4SIVZ1vzI,The Gathering,If_then_else,Shot to Pieces,23,250333,0.0,0.293,0.762,9,-6.915,0,0.0348,3.11e-06,0.576,0.816,0.344,139.143,4,goth,0
100331,1q7SnztoC6TIUP9wxDVFiB,Panteon Rococo,Ofrenda,Cómo Quisiera Decirte,39,165626,0.0,0.331,0.755,3,-4.616,0,0.0415,0.127,3.38e-06,0.278,0.34,187.86,4,ska,0
26070,29pI32Rxb1uwtQOMLWtQvf,Søren Launbjerg;Louise Norby,Aladdin (Originalt Dansk Soundtrack),Et Helt Nyt Liv,33,161573,0.0,0.297,0.25,9,-13.376,0,0.0319,0.652,0.0,0.097,0.179,81.996,3,disney,0
2378,5QcBkYPvcuDm0AYGYj0Y1h,Bishop Briggs,Halloween & Alternative,Dark Side,0,208773,0.0,0.713,0.55,9,-5.982,1,0.065,0.613,1.12e-06,0.0887,0.13,138.07,4,alt-rock,0
81795,4Docia19HSKxQkmf3EiMDo,Coldplay,Holly Jolly Christmas,Christmas Lights,2,242495,0.0,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,4,pop,0
28443,7L9DZ59G0e4UnNoGBydJNJ,Seven Lions;GG Magree,Beyond The Veil,Miss You (feat. GG Magree),0,354473,0.0,0.568,0.799,0,-5.518,1,0.037,0.121,1.92e-05,0.506,0.119,114.997,4,dub,0
8545,0FFF1XdIhaltnRplV4gU2P,Bernard Adamus,Brun,Cauchemar de course,38,172000,0.0,0.685,0.933,4,-3.544,0,0.0851,0.448,1.07e-06,0.258,0.504,99.58,4,blues,0
105879,43Aw7i0PCijYdMeVCs3i5v,slån,modern grooves,home styling,26,85354,0.0,0.792,0.164,10,-12.847,0,0.057,0.826,0.893,0.0982,0.354,90.125,4,study,0
2636,6T1TompuJnWs8299wj9Zpm,Fountains Of Wayne,Emo Christmas 2022,I Want An Alien For Christmas,0,141586,0.0,0.479,0.802,9,-9.03,1,0.0512,0.0117,0.0,0.333,0.625,148.658,4,alt-rock,0
76985,3q4Y3PqfJUFCIxaSA0H0Aa,Jacques Offenbach;Arthur Fiedler;Boston Pops Orchestra,Offenbach: Gaîté parisienne,Gaîté parisienne: No. 23: Barcarolle,21,226386,0.0,0.203,0.104,2,-22.281,1,0.032,0.851,0.0255,0.279,0.128,100.78,4,opera,0
15217,6WTMUBQXNEU2usO5aekg64,creamy;untrusted;11:11 Music Group,chandelier,chandelier,23,127908,0.0,0.407,0.736,2,-5.94,0,0.0404,0.0324,5.56e-05,0.136,0.348,130.443,3,chill,0
95800,0XynnWU4lnJDkziTWxrhIL,Marc Anthony,Marc Anthony,You Sang To Me,42,347333,0.0,0.58,0.89,10,-5.406,1,0.029,0.00915,1.65e-06,0.19,0.758,165.985,4,salsa,0
1208,1d27EOdOzpEGWWT59hf1xm,Jor'dan Armstrong,YOU,YOU,27,188133,0.0,0.701,0.718,2,-5.677,1,0.0301,0.00647,0.0,0.173,0.608,93.028,4,afrobeat,0
49366,0uSmTgI9Rzv1W3Av210zW3,Maxtreme,We Want Some Hardstyle,We Want Some Hardstyle,24,178838,0.0,0.551,0.955,9,-3.679,1,0.126,0.000311,0.000247,0.105,0.33,154.976,4,hardstyle,0
53570,0CaXasBTOik4qmIiAQsEZK,Nathan Dawe;Ella Henderson,Back to School!,21 Reasons,0,155253,0.0,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house,0
